date,headline,storyId,sourceCode,ticker
2025-01-17 17:12:10.200,"Electricite et Eaux De Madagascar (EEM: EUR3.72) shares resume trading after two consecutive untraded days, plunges 7.0%; -28c [7.0%]",urn:newsml:newsroom:20250117:nNRAv4j7fl:0,NS:NEWFRA,EEM
2025-01-17 17:12:20.485,Electricite et Eaux De Madagascar (EEM: EUR3.72) plunges 7.0% on feeble volume,urn:newsml:newsroom:20250117:nNRAv4j7id:0,NS:NEWFRA,EEM
2025-01-18 06:06:41.342,Electricite Et Eaux De Madagascar is trading 0 percent unchanged with a volume of EUR 120 on Saturday 18th of January,urn:newsml:newsroom:20250118:nNRAv4q0a3:0,NS:STOCKP,EEM
2025-01-19 08:08:11.527,"EU Contract Notice: EEM - Empresa de Electricidade da Madeira, S. A. Issues contract notice/solicitation for ""Sale of Participation in the Share Ca...",urn:newsml:newsroom:20250119:nNRAv4yvhz:0,NS:EURUNI,EEM
2025-01-20 17:11:57.227,"Electricite et Eaux De Madagascar (EEM: EUR3.70) decreases, 4 days' volume in a day",urn:newsml:newsroom:20250120:nNRAv5d5e1:0,NS:NEWFRA,EEM
2025-01-21 17:12:19.188,Electricite et Eaux De Madagascar (EEM: EUR4.30) soars 16% strengthening above moving average price,urn:newsml:newsroom:20250121:nNRAv5sfcb:0,NS:NEWFRA,EEM
2025-01-22 01:02:14.685,Electricite Et Eaux De Madagascar (EEM.PA) is trading -0.54 percent lower on Tuesday 21st of January and has a trading volume of EUR 5.5 k,urn:newsml:newsroom:20250122:nNRAv5x052:0,NS:STOCKP,EEM
2025-01-22 09:05:56.851,Electricite Et Eaux De Madagascar trades 16.22 percent higher on Wednesday 22nd of January,urn:newsml:newsroom:20250122:nNRAv61mz5:0,NS:STOCKP,EEM
2025-01-22 17:12:16.381,Electricite et Eaux De Madagascar (EEM: EUR4.36) in 2nd consecutive rise,urn:newsml:newsroom:20250122:nNRAv68ujr:0,NS:NEWFRA,EEM
2025-01-22 19:11:39.202,Viktoria Plzen vs Anderlecht: What time and where to watch Chino Huerta's possible Europa League debut?,urn:newsml:newsroom:20250122:nNRAv6af3f:0,NS:NOTENG,EEM
2025-01-23 17:12:09.614,Electricite et Eaux De Madagascar (EEM: EUR4.38) in 3rd consecutive rise,urn:newsml:newsroom:20250123:nNRAv6ot1p:0,NS:NEWFRA,EEM
2025-01-24 17:18:58.944,Electricite et Eaux De Madagascar soars 41% in past 3 months,urn:newsml:newsroom:20250124:nNRAv75gl4:0,NS:NEWFRA,EEM
2025-01-24 18:56:19.144,Electricite Et Eaux De Madagascar trades 1.4 percent higher on Friday 24th of January,urn:newsml:newsroom:20250124:nNRAv76pb8:0,NS:STOCKP,EEM
2025-01-26 12:02:05.737,Toth Financial Advisory Corp Reduces Stock Holdings in iShares MSCI Emerging Markets ETF (NYSEARCA:EEM),urn:newsml:newsroom:20250126:nNRAv7lw8y:0,NS:TRADAJ,EEM
2025-01-27 17:17:21.579,Electricite et Eaux De Madagascar soars 41% in past 3 months,urn:newsml:newsroom:20250127:nNRAv7z9f3:0,NS:NEWFRA,EEM
2025-01-28 12:36:49.149,"Parsons Capital Management Inc. RI Buys 9,651 Shares of iShares MSCI Emerging Markets ETF (NYSEARCA:EEM)",urn:newsml:newsroom:20250128:nNRAv8aswd:0,NS:TRADAJ,EEM
2025-01-28 17:12:23.925,Electricite et Eaux De Madagascar soars 41% in past 3 months,urn:newsml:newsroom:20250128:nNRAv8eugc:0,NS:NEWFRA,EEM
2025-01-29 06:17:37.613,Electricite Et Eaux De Madagascar (EEM.PA) is trading -0.46 percent lower on Wednesday 29th of January and has a trading volume of EUR 30.52,urn:newsml:newsroom:20250129:nNRAv8lt17:0,NS:STOCKP,EEM
2025-01-29 17:12:20.099,Electricite et Eaux De Madagascar soars 41% in past 3 months,urn:newsml:newsroom:20250129:nNRAv8unom:0,NS:NEWFRA,EEM
2025-01-30 17:12:24.864,Electricite et Eaux De Madagascar surges 25% in past 3 months,urn:newsml:newsroom:20250130:nNRAv9ark8:0,NS:NEWFRA,EEM
2025-01-31 15:55:23.423,Electricite Et Eaux De Madagascar trades 0 percent unchanged on Friday 31st of January,urn:newsml:newsroom:20250131:nNRAv9pg0z:0,NS:STOCKP,EEM
2025-01-31 17:12:23.929,Electricite et Eaux De Madagascar (EEM: EUR4.34) decreases on miniscule volume; -2c [0.5%],urn:newsml:newsroom:20250131:nNRAv9qvs8:0,NS:NEWFRA,EEM
2025-01-31 17:17:30.698,Electricite et Eaux De Madagascar surges 24% in past 3 months,urn:newsml:newsroom:20250131:nNRAv9r156:0,NS:NEWFRA,EEM
2025-01-31 17:27:22.583,"Monthly: Electricite et Eaux De Madagascar (EEM: EUR4.34) gains 9%, beating 82% of stocks",urn:newsml:newsroom:20250131:nNRAv9r64r:0,NS:GLOSTP,EEM
2025-02-03 07:07:24.645,"Monthly: Electricite et Eaux De Madagascar (EEM: EUR4.34) gains 9%, beating 82% of stocks",urn:newsml:newsroom:20250203:nNRAvadtt5:0,NS:NEWFRA,EEM
2025-02-03 10:05:56.056,REG-Nombre total de droits de vote et d'actions composant le capital social au 31 janvier 2025,urn:newsml:reuters.com:20250203:nGNE1WQ1Jw:1,NS:GNW,EEM
2025-02-03 10:10:35.000,Electricité et Eaux de Madagascar SA - Nombre total de droits de vote et d'actions composant le capital social au 31 janvier 2025,urn:newsml:reuters.com:20250203:nNDL7tb5Bm:1,NS:PUBT,EEM
2025-02-03 12:11:09.000,Electricité et Eaux de Madagascar SA - Nombre total de droits de vote et d'actions composant le capital social au 31 janvier 2025,urn:newsml:reuters.com:20250203:nNDL5C9Pmn:1,NS:PUBT,EEM
2025-02-03 14:51:20.220,"One Wealth Advisors LLC Purchases 7,724 Shares of iShares MSCI Emerging Markets ETF (NYSEARCA:EEM)",urn:newsml:newsroom:20250203:nNRAvak5pa:0,NS:STOOBS,EEM
2025-02-03 17:12:00.227,Electricite et Eaux De Madagascar (EEM: EUR4.44) climbs 2.3% strengthening above moving average price,urn:newsml:newsroom:20250203:nNRAvam5io:0,NS:NEWFRA,EEM
2025-02-03 17:59:54.287,Electricite Et Eaux De Madagascar is trading -0.46 percent lower with a volume of EUR 43.4 on Monday 3rd of February,urn:newsml:newsroom:20250203:nNRAvamsat:0,NS:STOCKP,EEM
2025-02-04 10:41:42.417,With a trading volume of EUR 6.5 k EEM.PA trades 2.3 percent higher today,urn:newsml:newsroom:20250204:nNRAvaxdkh:0,NS:STOCKP,EEM
2025-02-04 15:42:19.890,"Monthly: Electricite et Eaux De Madagascar (EEM: EUR4.34) gains 9%, beating 82% of stocks",urn:newsml:newsroom:20250204:nNRAvb1oel:0,NS:GLOSTP,EEM
2025-02-04 17:12:29.356,Electricite et Eaux De Madagascar soars 42% in past 3 months,urn:newsml:newsroom:20250204:nNRAvb33zo:0,NS:NEWFRA,EEM
2025-02-05 17:12:27.077,Electricite et Eaux De Madagascar (EEM: EUR4.10) plunges 7.7% on feeble volume,urn:newsml:newsroom:20250205:nNRAvbkegb:0,NS:NEWFRA,EEM
2025-02-06 03:59:37.187,With a trading volume of EUR 48.84 EEM.PA trades 0 percent unchanged today,urn:newsml:newsroom:20250206:nNRAvbqmre:0,NS:STOCKP,EEM
2025-02-06 17:12:31.577,Electricite et Eaux De Madagascar (EEM: EUR4.44) hits year-high 13th time in three months,urn:newsml:newsroom:20250206:nNRAvc1786:0,NS:NEWFRA,EEM
2025-02-07 17:12:11.413,Electricite et Eaux De Madagascar (EEM: EUR4.40) falls 0.9% from 14-day high; -4c [-0.9%],urn:newsml:newsroom:20250207:nNRAvci6bb:0,NS:NEWFRA,EEM
2025-02-07 17:12:24.541,Electricite et Eaux De Madagascar (EEM: EUR4.40) falls 0.9% from 14-day high,urn:newsml:newsroom:20250207:nNRAvci61n:0,NS:NEWFRA,EEM
2025-02-10 15:08:36.582,Electricite Et Eaux De Madagascar is trading -0.9 percent lower with a volume of EUR 44 on Monday 10th of February,urn:newsml:newsroom:20250210:nNRAvdb7uq:0,NS:STOCKP,EEM
2025-02-10 17:12:20.813,Electricite et Eaux De Madagascar (EEM: EUR4.38) drops to 21-day low,urn:newsml:newsroom:20250210:nNRAvdcypl:0,NS:NEWFRA,EEM
2025-02-11 17:12:27.446,Electricite et Eaux De Madagascar (EEM: EUR4.28) falls 2.3% on miniscule volume,urn:newsml:newsroom:20250211:nNRAvdtc7i:0,NS:NEWFRA,EEM
2025-02-12 08:31:36.278,Electricite Et Eaux De Madagascar is trading -0.45 percent lower with a volume of EUR 727.08 on Wednesday 12th of February,urn:newsml:newsroom:20250212:nNRAve31jx:0,NS:STOCKP,EEM
2025-02-13 17:28:38.040,Electricite Et Eaux De Madagascar (EEM.PA) is trading -2.28 percent lower on Thursday 13th of February and has a trading volume of EUR 51.36,urn:newsml:newsroom:20250213:nNRAveskm3:0,NS:STOCKP,EEM
2025-02-14 17:12:25.851,Electricite et Eaux De Madagascar (EEM: EUR4.04) tumbles 5.6% on below average volume; -24c [-5.6%],urn:newsml:newsroom:20250214:nNRAvfav5a:0,NS:NEWFRA,EEM
2025-02-14 17:12:37.822,Electricite et Eaux De Madagascar (EEM: EUR4.04) tumbles 5.6% on below average volume,urn:newsml:newsroom:20250214:nNRAvfav81:0,NS:NEWFRA,EEM
2025-02-17 17:47:14.211,"Electricite et Eaux De Madagascar (EEM: EUR4.04) unchanged on weak volume, 0.6 times average",urn:newsml:newsroom:20250217:nNRAvg52c5:0,NS:NEWFRA,EEM
2025-02-18 04:45:02.891,With a trading volume of EUR 1.3 k EEM.PA trades -5.61 percent lower today,urn:newsml:newsroom:20250218:nNRAvg9lgr:0,NS:STOCKP,EEM
2025-02-18 17:17:16.181,"Electricite et Eaux De Madagascar (EEM: EUR4.04) unchanged on miniscule volume, 0.04 times average",urn:newsml:newsroom:20250218:nNRAvgka55:0,NS:NEWFRA,EEM
2025-02-18 21:09:49.799,Electricite Et Eaux De Madagascar (EEM.PA) is trading 0 percent unchanged on Tuesday 18th of February and has a trading volume of EUR 1 k,urn:newsml:newsroom:20250218:nNRAvgmuco:0,NS:STOCKP,EEM
2025-02-19 21:44:03.548,Electricite Et Eaux De Madagascar (EEM.PA) is trading 0 percent unchanged on Wednesday 19th of February and has a trading volume of EUR 64.64,urn:newsml:newsroom:20250219:nNRAvh3u2v:0,NS:STOCKP,EEM
2025-02-20 14:30:33.960,Electricite Et Eaux De Madagascar is trading 0 percent unchanged with a volume of EUR 64.64 on Thursday 20th of February,urn:newsml:newsroom:20250220:nNRAvhf7kv:0,NS:STOCKP,EEM
2025-02-21 17:17:41.072,Electricite et Eaux De Madagascar (EEM: EUR4.28) jumps 5.9% strengthening above moving average price; +24c [+5.9%],urn:newsml:newsroom:20250221:nNRAvhzu5i:0,NS:NEWFRA,EEM
2025-02-21 17:18:02.221,Electricite et Eaux De Madagascar (EEM: EUR4.28) jumps 5.9% strengthening above moving average price,urn:newsml:newsroom:20250221:nNRAvhzuhc:0,NS:NEWFRA,EEM
2025-02-24 17:13:10.243,On Monday 24th of February Electricite Et Eaux De Madagascar trades 5.94 percent higher,urn:newsml:newsroom:20250224:nNRAvivvbk:0,NS:STOCKP,EEM
2025-02-25 09:53:09.784,Electricite Et Eaux De Madagascar (EEM.PA) is trading 5.94 percent higher on Tuesday 25th of February and has a trading volume of EUR 1 k,urn:newsml:newsroom:20250225:nNRAvj61qk:0,NS:STOCKP,EEM
2025-02-25 17:12:31.064,Electricite et Eaux De Madagascar (EEM: EUR4.02) drops to two-month low,urn:newsml:newsroom:20250225:nNRAvjckx0:0,NS:NEWFRA,EEM
2025-02-28 03:57:03.945,With a trading volume of EUR 1 k EEM.PA trades 0 percent unchanged today,urn:newsml:newsroom:20250228:nNRAvkfwt1:0,NS:STOCKP,EEM
2025-02-28 12:05:47.028,On Friday 28th of February Electricite Et Eaux De Madagascar trades 3.98 percent higher,urn:newsml:newsroom:20250228:nNRAvklk1a:0,NS:STOCKP,EEM
2025-02-28 17:27:14.819,Monthly: Electricite et Eaux De Madagascar (EEM: EUR4.18) drops 4% on weak volume in February 2025,urn:newsml:newsroom:20250228:nNRAvkqito:0,NS:GLOSTP,EEM
2025-03-03 07:27:12.344,Monthly: Electricite et Eaux De Madagascar (EEM: EUR4.18) drops 4% on weak volume in February 2025,urn:newsml:newsroom:20250303:nNRAvle92g:0,NS:NEWFRA,EEM
2025-03-03 10:27:22.222,REG-Nombre total de droits de vote et d'actions composant le capital social au 28 février 2025,urn:newsml:reuters.com:20250303:nGNE52hNth:1,NS:GNW,EEM
2025-03-03 10:34:49.000,Electricité et Eaux de Madagascar SA - Nombre total de droits de vote et d'actions composant le capital social au 28 février 2025,urn:newsml:reuters.com:20250303:nNDL4Vv7fp:1,NS:PUBT,EEM
2025-03-03 12:16:25.000,Electricité et Eaux de Madagascar SA - Nombre total de droits de vote et d'actions composant le capital social au 28 février 2025,urn:newsml:reuters.com:20250303:nNDL2QdhZW:1,NS:PUBT,EEM
2025-03-03 19:22:30.560,Shared Vision Wealth Group LLC Acquires 256 Shares of iShares MSCI Emerging Markets ETF (NYSEARCA:EEM),urn:newsml:newsroom:20250303:nNRAvlo0mb:0,NS:CERGEM,EEM
2025-03-04 15:42:32.565,Monthly: Electricite et Eaux De Madagascar (EEM: EUR4.18) drops 4% on weak volume in February 2025,urn:newsml:newsroom:20250304:nNRAvm0yxw:0,NS:GLOSTP,EEM
2025-03-06 08:16:35.028,Electricite Et Eaux De Madagascar trades -1 percent lower on Thursday 6th of March,urn:newsml:newsroom:20250306:nNRAvmr6ib:0,NS:STOCKP,EEM
2025-03-07 10:47:38.000,Electricité et Eaux de Madagascar SA - Document AMF CP. 225C0448,urn:newsml:reuters.com:20250307:nNDLRc8Gl:1,NS:PUBT,EEM
2025-03-07 11:00:14.666,Electricite et Eaux de Madagascar : Document AMF CP. 225C0448,urn:link:webnews:20250307:nNRAvn9rnr:0,NS:ZONFRE,EEM
2025-03-07 17:12:19.710,Electricite et Eaux De Madagascar (EEM: EUR4.0) strengthens above moving average price; +2c [+0.5%],urn:newsml:newsroom:20250307:nNRAvnf1ry:0,NS:NEWFRA,EEM
2025-03-11 03:39:55.071,Electricite Et Eaux De Madagascar trades 0.5 percent higher on Tuesday 11th of March,urn:newsml:newsroom:20250311:nNRAvofhkd:0,NS:STOCKP,EEM
2025-03-11 08:51:45.549,"Raymond James Financial Inc. Purchases Shares of 1,607,934 iShares MSCI Emerging Markets ETF (NYSEARCA:EEM)",urn:newsml:newsroom:20250311:nNRAvoiwah:0,NS:CERGEM,EEM
2025-03-12 12:47:56.875,With a trading volume of EUR 1.6 k EEM.PA trades -11.71 percent lower today,urn:newsml:newsroom:20250312:nNRAvp2chj:0,NS:STOCKP,EEM
2025-03-14 07:22:32.491,"Ukrainians in California Create Innovations for the World The psychological online platform ""Keys to Yourself"" by Viktoria Alekseenko is an innovat...",urn:newsml:newsroom:20250314:nNRAvptntu:0,NS:TECHBU,EEM
2025-03-15 13:54:20.350,With a trading volume of EUR 44.22 EEM.PA trades 2.55 percent higher today,urn:newsml:newsroom:20250315:nNRAvqalws:0,NS:STOCKP,EEM
2025-03-18 12:12:13.000,Electricité et Eaux de Madagascar SA - Franchissement de seuil et déclaration d'intention,urn:newsml:reuters.com:20250318:nNDL9vFtKw:1,NS:PUBT,EEM
2025-03-18 12:39:10.846,Electricite et Eaux de Madagascar : Franchissement de seuil et déclaration d'intention,urn:link:webnews:20250318:nNRAvr9zt2:0,NS:ZONFRE,EEM
2025-03-18 22:57:04.788,With a trading volume of EUR 52.56 EEM.PA trades 8.96 percent higher today,urn:newsml:newsroom:20250318:nNRAvrho2t:0,NS:STOCKP,EEM
2025-03-19 13:10:18.042,Electricite Et Eaux De Madagascar (EEM.PA) is trading 8.96 percent higher on Wednesday 19th of March and has a trading volume of EUR 52.56,urn:newsml:newsroom:20250319:nNRAvrqxaz:0,NS:STOCKP,EEM
2025-03-20 14:42:23.022,Electricite Et Eaux De Madagascar trades -8.68 percent lower on Thursday 20th of March,urn:newsml:newsroom:20250320:nNRAvs8e1g:0,NS:STOCKP,EEM
2025-03-21 11:49:31.032,Viktorija Tolstoj i Jakob Karlzon trio stižu na Nišvil,urn:link:webnews:20250321:nNRAvsm2uw:0,NS:DANSER,EEM
2025-03-21 17:12:30.735,Electricite et Eaux De Madagascar (EEM: EUR3.90) climbs 2.6% against the trend; +10c [+2.6%],urn:newsml:newsroom:20250321:nNRAvsr6ge:0,NS:NEWFRA,EEM
2025-03-22 05:37:00.463,EEM HAS ARUDA invites tenders for Adaptation of Space for the Implementation of Employees of Employees and W.C. P.N.E.,urn:newsml:newsroom:20250322:nNRAvswzob:0,NS:PIVSOU,EEM
2025-03-24 16:47:17.056,REG-Communiqué du 24 mars 2025: Rejet par la Cour d'Appel de Paris du recours déposé par M. Valéry Le Helloco à l'encontre de la décision de l'AMF lui ayant imposé de déposer une offre publique,urn:newsml:reuters.com:20250324:nGNE8z5r3D:1,NS:GNW,EEM
2025-03-24 16:50:57.000,Electricité et Eaux de Madagascar SA - Communiqué du 24 mars 2025: Rejet par la Cour d'Appel de Paris du recours déposé par M. Valéry Le Helloco à l'encontre de la décision de l'AMF lui ayant imposé de déposer une offre publique,urn:newsml:reuters.com:20250324:nNDL9VBjvX:1,NS:PUBT,EEM
2025-03-24 23:12:31.848,On Monday 24th of March Electricite Et Eaux De Madagascar trades 2.63 percent higher,urn:newsml:newsroom:20250324:nNRAvtphnm:0,NS:STOCKP,EEM
2025-03-25 07:21:49.812,EEM HAS ARUDA invites tenders for Women's Bathroom Amplication,urn:newsml:newsroom:20250325:nNRAvttncl:0,NS:PIVSOU,EEM
2025-03-25 09:55:24.654,Electricite Et Eaux De Madagascar trades 2.63 percent higher on Tuesday 25th of March,urn:newsml:newsroom:20250325:nNRAvtvk28:0,NS:STOCKP,EEM
2025-03-26 17:28:03.870,"FRENCH MARKET BOTTOM 10 DAILY: TOP WEEKLY FALLS End-of-day: Wednesday March 26, 2025 16:00 (EST: 11:00, GMT: 15:00)",urn:newsml:newsroom:20250326:nNRAvuj976:0,NS:NEWFRA,EEM
2025-03-28 02:38:59.852,Electricite Et Eaux De Madagascar trades -3.26 percent lower on Friday 28th of March,urn:newsml:newsroom:20250328:nNRAvv3pew:0,NS:STOCKP,EEM
2025-03-28 17:12:10.568,Electricite et Eaux De Madagascar (EEM: EUR3.96) drops 1.0% on firm volume; -4c [-1.0%] Vol Index 1.3 [1 is avg],urn:newsml:newsroom:20250328:nNRAvvclpm:0,NS:NEWFRA,EEM
2025-03-29 06:26:56.032,EEM HAS ARUDA invites tenders for Acquisition of Foodstuffs from Family Farming for the Year 2025,urn:newsml:newsroom:20250329:nNRAvvkmfx:0,NS:PIVSOU,EEM
2025-03-31 17:12:31.680,"Electricite et Eaux De Madagascar (EEM: EUR3.50) down 12% in 2 days, hits 87-day low; -50c [-12.5%] Vol Index 15.2 [1 is avg]",urn:newsml:newsroom:20250331:nNRAvwb75r:0,NS:NEWFRA,EEM
2025-03-31 17:22:24.645,"Monthly: Electricite et Eaux De Madagascar (EEM: EUR3.50) sinks 16% in March, leads Equity Investment Instruments sector",urn:newsml:newsroom:20250331:nNRAvwbcip:0,NS:GLOSTP,EEM
2025-03-31 17:41:58.941,"End-of-Quarter Synopsis Monthly : Electricite et Eaux De Madagascar (EEM: EUR3.50) sinks 16% in March, leads Equity Investment Instruments sector",urn:newsml:newsroom:20250331:nNRAvwbium:0,NS:NEWFRA,EEM
2025-04-01 03:39:08.103,Electricite Et Eaux De Madagascar (EEM.PA) is trading -1 percent lower on Tuesday 1st of April and has a trading volume of EUR 2 k,urn:newsml:newsroom:20250401:nNRAvwhoqi:0,NS:STOCKP,EEM
2025-04-01 06:52:17.036,"Electricite et Eaux De Madagascar Compendium - A Snapshot as of March 31, 2025 Monday March 31, 2025",urn:newsml:newsroom:20250401:nNRAvwk1jh:0,NS:NEWFRA,EEM
2025-04-01 06:52:36.781,"Monthly: Electricite et Eaux De Madagascar (EEM: EUR3.50) sinks 16% in March, leads Equity Investment Instruments sector",urn:newsml:newsroom:20250401:nNRAvwk2wx:0,NS:NEWFRA,EEM
2025-04-01 07:31:56.698,EEM HAS ARUDA invites tenders for Acquisition of Educational and Sports Material to Maintain Eemti Huet Arruda's Activities for the 2025 Exercise,urn:newsml:newsroom:20250401:nNRAvwkrtw:0,NS:PIVSOU,EEM
2025-04-01 09:41:47.057,REG-Nombre total de droits de vote et d'actions composant le capital social au 31 mars 2025,urn:newsml:reuters.com:20250401:nGNE3swrwY:1,NS:GNW,EEM
2025-04-01 09:47:50.000,Electricité et Eaux de Madagascar SA - Nombre total de droits de vote et d'actions composant le capital social au 31 mars 2025,urn:newsml:reuters.com:20250401:nNDL57Cj6T:1,NS:PUBT,EEM
2025-04-01 11:37:45.000,Electricité et Eaux de Madagascar SA - Nombre total de droits de vote et d'actions composant le capital social au 31 mars 2025,urn:newsml:reuters.com:20250401:nNDL46cjX7:1,NS:PUBT,EEM
2025-04-02 21:53:56.040,On Wednesday 2nd of April Electricite Et Eaux De Madagascar trades 8 percent higher,urn:newsml:newsroom:20250402:nNRAvxd163:0,NS:STOCKP,EEM
2025-04-03 22:55:18.219,On Friday 4th of April Electricite Et Eaux De Madagascar trades 8 percent higher,urn:newsml:newsroom:20250403:nNRAvxv0w3:0,NS:STOCKP,EEM
2025-04-04 12:38:39.076,Electricite Et Eaux De Madagascar trades 0.53 percent higher on Friday 4th of April,urn:newsml:newsroom:20250404:nNRAvy3zzz:0,NS:STOCKP,EEM
2025-04-06 11:51:25.971,"Cullen Capital Management LLC Purchases Shares of 25,171 iShares MSCI Emerging Markets ETF (NYSEARCA:EEM)",urn:newsml:newsroom:20250406:nNRAvypyzd:0,NS:STOOBS,EEM
2025-04-07 14:42:41.200,"Monthly: Electricite et Eaux De Madagascar (EEM: EUR3.50) sinks 16% in March, leads Equity Investment Instruments sector",urn:newsml:newsroom:20250407:nNRAvz2sps:0,NS:GLOSTP,EEM
2025-04-07 21:12:19.147,On Monday 7th of April Electricite Et Eaux De Madagascar trades 0 percent unchanged,urn:newsml:newsroom:20250407:nNRAvz7pju:0,NS:STOCKP,EEM
