date,AGG_log_ret,AGG_vol_4w,AGG_vol_12w,AGG_mom_4w,AGG_mom_12w,AGG_drawdown,EEM_log_ret,EEM_vol_4w,EEM_vol_12w,EEM_mom_4w,EEM_mom_12w,EEM_drawdown,EFA_log_ret,EFA_vol_4w,EFA_vol_12w,EFA_mom_4w,EFA_mom_12w,EFA_drawdown,GLD_log_ret,GLD_vol_4w,GLD_vol_12w,GLD_mom_4w,GLD_mom_12w,GLD_drawdown,IWM_log_ret,IWM_vol_4w,IWM_vol_12w,IWM_mom_4w,IWM_mom_12w,IWM_drawdown,LQD_log_ret,LQD_vol_4w,LQD_vol_12w,LQD_mom_4w,LQD_mom_12w,LQD_drawdown,QQQ_log_ret,QQQ_vol_4w,QQQ_vol_12w,QQQ_mom_4w,QQQ_mom_12w,QQQ_drawdown,SPY_log_ret,SPY_vol_4w,SPY_vol_12w,SPY_mom_4w,SPY_mom_12w,SPY_drawdown,TIP_log_ret,TIP_vol_4w,TIP_vol_12w,TIP_mom_4w,TIP_mom_12w,TIP_drawdown,VNQ_log_ret,VNQ_vol_4w,VNQ_vol_12w,VNQ_mom_4w,VNQ_mom_12w,VNQ_drawdown,spread_10y_2y,cpi_change,unrate_change,umcsent_change,vix_level,vix_change,hy_spread_change,nfci_change,fed_balance_change,reverse_repo_change,bank_deposits_change,tga_change,aaii_bull_bear_spread,recession_change,recession_ma4w,inflation_change,inflation_ma4w,bear_market_change,bear_market_ma4w,bull_market_change,bull_market_ma4w,buy_stocks_change,buy_stocks_ma4w,sell_stocks_change,sell_stocks_ma4w,unemployment_change,unemployment_ma4w,target_AGG,target_EEM,target_EFA,target_GLD,target_IWM,target_LQD,target_QQQ,target_SPY,target_TIP,target_VNQ,AGG_news_sent,EEM_news_sent,EFA_news_sent,GLD_news_sent,IWM_news_sent,LQD_news_sent,QQQ_news_sent,SPY_news_sent,TIP_news_sent,VNQ_news_sent,AGG_news_count,EEM_news_count,EFA_news_count,GLD_news_count,IWM_news_count,LQD_news_count,QQQ_news_count,SPY_news_count,TIP_news_count,VNQ_news_count,news_sent_all,news_count_all
2008-07-18,-0.0125486289543356,0.0088023085263222,0.0082430412117275,-0.0050189147202076,-0.015004307205653,-0.028492674448718,0.0064105810375726,0.0216312848605872,0.0301463080748839,-0.0433580738417921,-0.1094213490508273,-0.1836578060475656,0.0215322356415235,0.0203638860004622,0.0210198054384536,-0.0337724987984493,-0.1004728191108299,-0.1743348063793175,-0.0104580838406296,0.0201247998098047,0.0290767726962889,0.0570272602746761,0.0760949173686785,-0.0459933234488448,0.0236515038435684,0.0344434507585917,0.0259545975354499,-0.0484596654886323,-0.0391846905091735,-0.179595862074865,-0.0128239135213152,0.005401125147366,0.0097150674530721,-0.0211974633955218,-0.0397597300432834,-0.0565284360063566,0.0006730711712524,0.0183846954026998,0.026943015016188,-0.0615342530425056,-0.0551273643968295,-0.1785643541081366,0.0171328443936292,0.0206595072548375,0.0225207656572388,-0.0434916471379699,-0.0976689852142618,-0.1817808774259642,-0.0094300670866434,0.013545445036325,0.0118283863236947,0.0161885836265022,0.0203735628158863,-0.013876695730389,0.0389489326863417,0.0372062362952417,0.0309823869979151,-0.0404562958230519,-0.1324703156793187,-0.2651079462985383,1.4500000000000002,0.0,0.0,0.0,24.05,-3.4399999999999977,-0.2099999999999999,-0.0098399999999999,0.014082985722144,0.0,0.0070551675131318,-0.0905405405405405,-0.2849319999999999,-5.0,21.0,11.0,83.75,-30.0,72.5,-6.0,51.0,3.0,18.25,0.0,25.5,0.0,23.0,0.0048364766594824,-0.0164559307715293,-0.0034318631170718,-0.0266882913892776,0.0257969465338904,0.0075335163623731,0.0151350400540479,-0.0039768833497045,-0.0112260235713883,0.009463168676405,,,,,,,,,,,,,,,,,,,,,,
2008-07-25,0.0048364766594824,0.0087888537586328,0.0081029735933165,-0.0050768555173468,-0.0167895113144166,-0.0237826210938819,-0.0164559307715293,0.0215880820788571,0.0286745550265265,-0.0528180425588022,-0.1466064271677427,-0.1969815487151459,-0.0034318631170718,0.0195620581687459,0.0201913771352668,-0.0201247595809683,-0.1150812195281572,-0.1771635196496765,-0.0266882913892776,0.0255500403791049,0.0285588481370204,0.0024022856748877,0.0807154949954213,-0.0711173813005402,0.0257969465338904,0.0323700674318186,0.0271037484695025,0.0172583832477924,-0.0223866240863085,-0.1581565955276552,0.0075335163623731,0.0084147639914926,0.0088914299580401,-0.013270044909531,-0.0457428065290185,-0.0493939373529066,0.0151350400540479,0.0155475152190915,0.0249959872925909,-0.0083593494546226,-0.0737735393697372,-0.1660373333541929,-0.0039768833497045,0.015557594482209,0.0215291619748479,-0.0162056048660832,-0.1152344754656431,-0.1850283776859864,-0.0112260235713883,0.0096268767968911,0.0123816741542749,-0.0151928898899953,0.0059328731404351,-0.0248850336489772,0.009463168676405,0.0262064955813072,0.031526563620122,0.0190158675491096,-0.1171189972294949,-0.2581205294276105,1.4299999999999995,0.0,0.0,0.0,22.91,-1.1400000000000006,-0.0700000000000002,-0.02833,-0.0120964421131,0.0,-0.0014656295450172,0.1502865633623433,-0.2849319999999999,-4.0,21.75,-3.0,82.5,-22.0,66.75,-9.0,50.25,-1.0,19.25,-3.0,27.25,1.0,23.75,0.0083252124461179,-0.0030569448388653,-0.0226769767059956,-0.0233929096085704,0.010275103116507,0.0106946392925001,-0.0086518367845075,0.0054046215739468,0.0139214537806976,0.0138619151007596,,,,,,,,,,,,,,,,,,,,,,
2008-08-01,0.0083252124461179,0.0096579680485903,0.0085043898316242,0.0071193247810707,-0.0114026167313307,-0.0156214795390419,-0.0030569448388653,0.0095740450381025,0.0287294032392661,-0.0136448477133217,-0.1318636659152237,-0.1994325835774036,-0.0226769767059956,0.021241491064187,0.020526440835894,-0.0283409778412664,-0.1298819794047687,-0.1956129836918999,-0.0233929096085704,0.027554683471602,0.0284795083555661,-0.0274200727893826,0.0242963705903045,-0.0925944633210536,0.010275103116507,0.0081686427285029,0.0269933551624607,0.0707850150017889,0.0024667378134375,-0.1494619751748073,0.0106946392925001,0.0106605770123531,0.0097194787022261,0.002719076484917,-0.0371303639464703,-0.0391729911557001,-0.0086518367845075,0.00998395752925,0.0249530298959693,0.0055865782740866,-0.070876356325314,-0.1732215192147719,0.0054046215739468,0.0155801642807773,0.0217307077042663,-0.0011882823683428,-0.0912139152038084,-0.1806118403679966,0.0139214537806976,0.0115123414129245,0.0123636943756315,-0.0112784469487487,0.0057519466777375,-0.0112150837026848,0.0138619151007596,0.0190853783384774,0.0311230019734205,0.0550626156794036,-0.0682556414850022,-0.2477650516334127,1.4600000000000004,0.0019818026069038,0.2999999999999998,1.7999999999999972,22.57,-0.3399999999999998,0.5300000000000011,-0.0307799999999999,0.0210745110680086,0.0,-0.0080766499633972,-0.0599741649750876,-0.2849319999999999,0.0,22.25,-7.0,82.0,-6.0,48.0,4.0,46.0,-1.0,19.5,-4.0,28.5,1.0,24.75,-0.0020035781248694,-0.031095898331005,-0.0003056890585991,-0.0590976467840329,0.0236643371019976,0.0064441193919528,0.0529401370816205,0.0251257443344258,-0.0018898822088623,0.0263541789539064,,,,,,,,,,,,,,,,,,,,,,
2008-08-08,-0.0020035781248694,0.0091960081489748,0.0084842377937419,-0.0013905179736047,-0.0102721759343257,-0.017591784320329,-0.031095898331005,0.016328124484722,0.0206894794647578,-0.044198192903827,-0.2165971773442282,-0.223943871233835,-0.0003056890585991,0.0181088779118654,0.0154299951392341,-0.0048822932401431,-0.1643880751061975,-0.1958588384221995,-0.0590976467840329,0.0206812929822207,0.0328353459269876,-0.1196369316225107,-0.0538365250553482,-0.1446661828765345,0.0236643371019976,0.007119681747463,0.0259993849708353,0.0833878905959637,-0.0075609007824325,-0.1290945159001891,0.0064441193919528,0.0106772763913047,0.010092055164305,0.0118483615255109,-0.029929596589658,-0.0329613142978886,0.0529401370816205,0.0271055971264111,0.0277626072484892,0.0600964115224134,-0.0545929813441312,-0.128272445630727,0.0251257443344258,0.012815864260936,0.0215069703966191,0.0436863269522972,-0.0927981434487559,-0.1597632819862366,-0.0018898822088623,0.0114561878221392,0.012375825297667,-0.0086245190861965,0.004882369710102,-0.0130820060370672,0.0263541789539064,0.0132856702460669,0.0294012047505524,0.0886281954174129,-0.0826436822555131,-0.2276769774938132,1.4300000000000002,0.0,0.0,0.0,20.66,-1.91,0.0099999999999997,-0.01575,-0.0184133895768131,0.0,0.0041249750685303,-0.0420102080879466,-0.2849319999999999,-2.0,19.5,-7.0,80.5,-3.0,32.75,-3.0,42.5,-1.0,19.5,-4.0,25.75,-1.0,25.0,0.0053026498163682,-0.0218598296360368,-0.0345450276243183,-0.0839688772587825,0.0267186975478271,0.0013831683921617,0.0175956330933866,0.0061643462874519,0.0031161536003738,0.0090062128286285,,,,,,,,,,,,,,,,,,,,,,
2008-08-15,0.0053026498163682,0.0043624888776695,0.0086671848475584,0.0164607607970993,-0.0052636912750981,-0.0123685814067417,-0.0218598296360368,0.0117192859270247,0.0193181093958922,-0.0724686035774365,-0.1962507558913471,-0.2407242496832587,-0.0345450276243183,0.0162322565076707,0.0163092250147168,-0.0609595565059849,-0.1743075130013413,-0.2231635802237271,-0.0839688772587825,0.0287302767050638,0.0386385470391864,-0.1931477250406636,-0.1614299121165925,-0.213554878194408,0.0267186975478271,0.0076665821006249,0.0259956085935017,0.0864550843002222,0.0429685978229031,-0.1055114036155462,0.0013831683921617,0.0038664141318572,0.0098328933886278,0.0260554434389878,-0.0182733057738934,-0.0316228114798294,0.0175956330933866,0.0253850846479336,0.0264186496453962,0.0770189734445476,-0.0001332547153914,-0.1127981062718134,0.0061643462874519,0.0122026451769589,0.0198752050458564,0.0327178288461199,-0.050811150194199,-0.154567774892603,0.0031161536003738,0.0104764436197991,0.0122313945417201,0.0039217016008205,0.0008762112862936,-0.0100018213050232,0.0090062128286285,0.0080903771871447,0.0263646850546183,0.0586854755596996,-0.0239887204097062,-0.2206898554547482,1.44,0.0,0.0,0.0,19.58,-1.0800000000000018,-0.0200000000000013,0.00761,0.0143305497332846,0.0,0.0004820076339697,-0.0043032786885245,-0.2849319999999999,0.0,18.0,2.0,76.75,-4.0,24.0,-1.0,40.25,-4.0,17.75,10.0,25.5,-1.0,25.0,0.0015957074267175,-0.0024862749566706,-0.0019020229355978,0.0434824291299399,-0.0190895623403367,-0.0066338632537728,-0.0140089739202479,-0.0040028092237457,0.0018838939071337,-0.0218505915970045,,,,,,,,,,,,,,,,,,,,,,
2008-08-22,0.0015957074267175,0.0044831469825669,0.0081955955501169,0.0132199915643343,0.005794193685032,-0.0107913525540085,-0.0024862749566706,0.0141986125766403,0.0168551232768397,-0.0584989477625777,-0.2161377748039014,-0.2426096731546601,-0.0019020229355978,0.0166166838602483,0.016050533755319,-0.0594297163245109,-0.1775136850389918,-0.2246397366246606,0.0434824291299399,0.0553787509075423,0.0406954304328238,-0.1229770045214459,-0.0756308224003291,-0.1786039653220016,-0.0190895623403367,0.0209116567795176,0.0249031287436643,0.0415685754259951,-0.0096205340877028,-0.1224248506700356,-0.0066338632537728,0.0074496479881327,0.0092701699492927,0.0118880638228417,-0.0115278103251307,-0.0380256321269037,-0.0140089739202479,0.0306070096119186,0.0239277002580192,0.0478749594702518,-0.0510063221709924,-0.1251402422861953,-0.0040028092237457,0.012211258187507,0.0184294798704077,0.0326919029720787,-0.0743113328040803,-0.1579451148680659,0.0018838939071337,0.0067852533121462,0.0111514890309826,0.0170316190793427,0.0186472315679636,-0.0081350118847774,-0.0218505915970045,0.0204772472256437,0.0258292024549334,0.0273717152862899,-0.0672044942517104,-0.2375335506375198,1.4500000000000002,0.0,0.0,0.0,18.81,-0.7699999999999996,0.1300000000000007,0.0556799999999999,-0.0175163344383314,0.0,0.0015282065383357,-0.0193455443506894,-0.2849319999999999,4.0,18.5,4.0,74.75,2.0,21.25,3.0,41.0,-1.0,16.0,-16.0,22.0,0.0,24.75,0.0036787841670655,-0.0029919752002772,0.0083722348916796,0.0077400380249145,0.0025758660508987,0.0038675929276842,-0.0292727559453718,-0.0066550366373551,0.0007522009343297,0.0091218532738683,,,,,,,,,,,,,,,,,,,,,,
2008-08-29,0.0036787841670655,0.0031536042166245,0.0081870961655296,0.0085735632852818,0.0055635794692607,-0.0071455655237311,-0.0029919752002772,0.0142162826087937,0.0150859809907037,-0.0584339781239898,-0.1745970532442054,-0.244872379560822,0.0083722348916796,0.0188485289041963,0.016443073019829,-0.0283805047268356,-0.1380273884149654,-0.2181209882047458,0.0077400380249145,0.0588362171307447,0.0402298062664224,-0.091844056887961,-0.0861338902884833,-0.1722216610036839,0.0025758660508987,0.0212771638550538,0.0247413852850997,0.0338693383603868,0.0030498489604851,-0.1201614207411121,0.0038675929276842,0.0056569359148817,0.0092724752139234,0.0050610174580259,-0.0114788484454966,-0.034297902842094,-0.0292727559453718,0.0364221284881271,0.0246336734762698,0.0272540403093876,-0.060488066377846,-0.1503785981532222,-0.0066550366373551,0.0144128623905829,0.0169408853699066,0.0206322447607767,-0.0516123608281579,-0.1635304151760223,0.0007522009343297,0.0021344368729661,0.0110089474369748,0.0038623662329749,0.0121956450645476,-0.0073886494419162,0.0091218532738683,0.0200687422256733,0.0253552186949558,0.0226316534593988,-0.0328537360981244,-0.2305466251530301,1.4700000000000002,0.0,0.0,0.0,20.65,1.84,0.0299999999999993,0.10783,0.0126539737439226,0.0,-0.0003587211906773,0.013221406086044,-0.2849319999999999,7.0,20.75,-8.0,72.5,0.0,20.0,-6.0,39.25,2.0,15.0,0.0,19.5,0.0,24.25,0.0038193172686334,-0.0802922131471022,-0.0671744155141351,-0.0339816838299292,-0.0306536649193451,0.0052247827710225,-0.0596358510175242,-0.0345203914943496,-0.0034644763797337,-0.0061810201983046,,,,,,,,,,,,,,,,,,,,,,
2008-09-05,0.0038193172686334,0.0015243041024848,0.0058520301024131,0.0143964586787849,0.0271668414599405,-0.0033462887335648,-0.0802922131471022,0.0367140079213337,0.0242487763258296,-0.107630292940087,-0.2304762260853574,-0.3031330134149331,-0.0671744155141351,0.0342119327689008,0.0228245662706544,-0.0952492311823717,-0.1795944317509939,-0.2689180233026634,-0.0339816838299292,0.0549029367328491,0.0400393460549129,-0.0667280939338574,-0.0831739187015396,-0.1998783903407273,-0.0306536649193451,0.0252985209483203,0.0262435353266971,-0.020448663660956,-0.0194534163507685,-0.1467225204024271,0.0052247827710225,0.0053068602963821,0.0069738820815056,0.0038416808370956,0.0145183873784268,-0.0292391151375458,-0.0596358510175242,0.0321414992795782,0.0292422597071482,-0.0853219477897572,-0.1065715588125458,-0.1995652723391325,-0.0345203914943496,0.0174111809319434,0.0189879039666745,-0.0390138910679987,-0.0851049850447721,-0.1919129658693527,-0.0034644763797337,0.0028588690709067,0.00936048769044,0.0022877720621035,0.0269818862961419,-0.010821577936668,-0.0061810201983046,0.0147812199110117,0.0253246589602835,-0.0099035456928123,-0.0309499773826416,-0.23528796375455,1.4300000000000002,0.0014787909035873,0.0,7.299999999999997,23.06,2.41,0.2700000000000013,0.16737,-0.0051968060906699,0.0,0.0064069965660775,-0.0169842584921292,-0.2849319999999999,9.0,25.75,0.0,72.0,-2.0,19.0,7.0,40.0,-2.0,13.75,5.0,19.25,3.0,24.75,0.0046540316218265,-0.0114289720369907,0.016022019001304,-0.044399969249463,0.008479110739617,-0.0107380851056673,-0.0004604380270373,0.0133329249919562,-0.00123677433808,0.0179486687035382,,,,,,,,,,,,,,,,,,,,,,
2008-09-12,0.0046540316218265,0.0013007882712581,0.0057447415402132,0.0137478404842431,0.0251896865611346,0.0,-0.0114289720369907,0.0375529040820501,0.0241389632654531,-0.0971994353410408,-0.2130261127602696,-0.3110521467409421,0.016022019001304,0.0380512583965452,0.0242558508882375,-0.0446821845567493,-0.1394142398611836,-0.2571102745847021,-0.044399969249463,0.0403829031147135,0.0389474028028678,-0.0271591859245379,-0.1632796506905252,-0.2346266462113459,0.008479110739617,0.0183338829046906,0.0262395217282906,-0.0386882504691661,-0.0006928316575762,-0.1394567259547633,-0.0107380851056673,0.0078407782905327,0.0074773246039004,-0.0082795726607335,-0.0034215926172675,-0.0396074604215019,-0.0004604380270373,0.0254167833150205,0.0291435604593037,-0.1033780189101813,-0.0878932985081393,-0.1999337380915772,0.0133329249919562,0.0198007182715544,0.0184539346524254,-0.0318453123634944,-0.0426191306553444,-0.1810666562155403,-0.00123677433808,0.0023509468056935,0.0092420917759499,-0.0020651558763503,0.0180451293509724,-0.0120442122076667,0.0179486687035382,0.0175193736170443,0.024337804979896,-0.0009610898179024,0.0172680899187451,-0.2214384826930256,1.5100000000000002,0.0,0.0,0.0,25.66,2.6000000000000014,-0.0100000000000015,0.2208599999999998,0.0226146723623119,0.0,-0.0018772621805516,-0.0048461862621154,-0.2849319999999999,-6.0,29.25,-1.0,70.75,8.0,21.0,-1.0,40.75,8.0,15.5,7.0,18.25,-1.0,25.25,-0.0020775491541298,0.0514715547189639,0.0230758430292269,0.129320020998696,0.0373553732573842,-0.075563383051146,-0.0116039903071251,-0.0099754912544086,-0.008700516171131,0.0403603633115493,,,,,,,,,,,,,,,,,,,,,,
2008-09-19,-0.0020775491541298,0.0030942176159453,0.0057887279153329,0.0100745839033958,0.018217719950383,-0.0020753925426332,0.0514715547189639,0.054062539832857,0.0313353458718419,-0.0432416056654062,-0.1545585959867863,-0.274662446022508,0.0230758430292269,0.0419310187424607,0.026131241386316,-0.0197043185919245,-0.0992587944974038,-0.2397681453087652,0.129320020998696,0.0796845850713135,0.056028836593178,0.0586784059442181,-0.0618963129023402,-0.1289635887509751,0.0373553732573842,0.0278972909219049,0.0250211773499647,0.0177566851285547,0.0765836438023421,-0.1067028528776904,-0.075563383051146,0.0381971943576065,0.0229840783878566,-0.0772090924581068,-0.078591073544796,-0.1095039088408611,-0.0116039903071251,0.0258154030065449,0.0275672033711546,-0.1009730352970584,-0.0614574252814292,-0.2091640414907756,-0.0099754912544086,0.0196271417614867,0.0164637629788706,-0.0378179943941572,-0.0213316962881618,-0.189195307572129,-0.008700516171131,0.0040740690359371,0.0075464123041764,-0.0126495659546152,-0.0108108367652677,-0.0206026521046574,0.0403603633115493,0.0194477107419332,0.0206772592131477,0.0612498650906514,0.1076374479260511,-0.1893727167114925,1.6199999999999997,0.0,0.0,0.0,32.07,6.41,0.6700000000000017,0.2837400000000001,0.074933700613033,0.0,0.0306527989954497,0.0461571035358883,-0.2849319999999999,9.0,34.0,18.0,73.0,17.0,26.75,14.0,44.25,24.0,23.5,36.0,30.25,1.0,26.0,-0.0229336268131145,-0.0722105767017403,-0.0338961785817589,0.0076468455367233,-0.0579176253310612,-0.0300973172543629,-0.0433512684057666,-0.0266986875944731,-0.0143140293672565,-0.0451760384979423,,,,,,,,,,,,,,,,,,,,,,
2008-09-26,-0.0229336268131145,0.0128859059042695,0.0090812871678102,-0.0165378270767843,-0.0008449390104318,-0.0247009879423883,-0.0722105767017403,0.0613170032907225,0.0348825748903203,-0.1124602071668692,-0.1845390330041808,-0.3251931097034644,-0.0338961785817589,0.0427800489581632,0.0271328318999928,-0.0619727320653632,-0.1186942146334654,-0.2651052584839455,0.0076468455367233,0.0796873000632559,0.0560528220739578,0.058585213456027,-0.0606789162213166,-0.1222773762209755,-0.0579176253310612,0.0420507989417743,0.0278627834625845,-0.0427368062534052,0.0619175471087705,-0.1569707526775818,-0.0300973172543629,0.0349683832198301,0.0239556752148923,-0.1111740026401538,-0.1033939086972108,-0.1359061410259728,-0.0433512684057666,0.0274555224126305,0.0293562177875866,-0.1150515477574531,-0.0822109291739789,-0.2427152845900891,-0.0266986875944731,0.0211720111004219,0.0178808003035152,-0.0578616453512752,-0.0384176829588413,-0.2105563045986282,-0.0143140293672565,0.0058332748146887,0.0076161810228197,-0.0277157962562013,-0.0351318769719751,-0.0345219164645409,-0.0451760384979423,0.0365974070879007,0.0245322607481181,0.0069519733188406,0.0846462424576432,-0.2251787688430729,1.7400000000000002,0.0,0.0,0.0,34.74,2.6700000000000017,1.0399999999999991,0.28139,0.2178007482717696,21.25,-0.0009893019929044,0.0297510625379477,-0.2849319999999999,4.0,38.0,-4.0,76.25,-15.0,28.75,-7.0,47.5,-4.0,30.0,-13.0,39.0,0.0,26.75,0.0030515178297371,-0.1527544134872448,-0.1155469688613497,-0.0478730321662575,-0.1190934750949003,-0.0082267831531089,-0.1270144644081652,-0.0909831479564876,0.0001060694098395,-0.1436029287874572,,,,,,,,,,,,,,,,,,,,,,
2008-10-03,0.0030515178297371,0.0127327405195967,0.0089069263641514,-0.0173056265156807,-0.0042996858105006,-0.0217203001197056,-0.1527544134872448,0.087138101836285,0.052315599702144,-0.1849224075070119,-0.336750893350926,-0.420785921253247,-0.1155469688613497,0.0638885280695579,0.0408620427181261,-0.1103452854125779,-0.2104768098350927,-0.3452979076884682,-0.0478730321662575,0.0827565529350516,0.0559141551874331,0.0446938651196988,-0.1416711604366693,-0.1633066852000179,-0.1190934750949003,0.0700076190850309,0.0452588866688283,-0.1311766164289603,-0.0682373894939528,-0.2516220159293773,-0.0082267831531089,0.0311757208515215,0.0238842548530515,-0.1246255685642851,-0.1089355262016786,-0.1429856929299129,-0.1270144644081652,0.0572325091516368,0.0453067176677709,-0.1824301611480941,-0.2076556974154381,-0.3330434985961715,-0.0909831479564876,0.0447232722172271,0.0309337990386239,-0.1143244018134131,-0.1096519659291146,-0.2792117776886448,0.0001060694098395,0.0067424772853351,0.0076447135937177,-0.024145250466628,-0.0304819974907211,-0.0344195033426536,-0.1436029287874572,0.0823775621618995,0.0500580552311583,-0.1304699352703119,-0.0517452855457113,-0.3288253377716666,2.03,0.0003460798383114,0.4000000000000003,-12.699999999999996,45.14,10.4,1.99,0.2806300000000001,0.2410942173993768,-5.0,0.0216995146026577,0.6959512578616351,-0.2849319999999999,8.0,41.75,-7.0,77.75,13.0,34.5,12.0,52.0,21.0,42.25,-2.0,46.0,3.0,27.5,-0.109401506987906,-0.2242021831422685,-0.2284173315597014,0.0075991547413896,-0.1785011048452247,-0.0840075589735243,-0.1442500122204322,-0.2205644987269921,-0.0657303105772269,-0.1252261177930745,,,,,,,,,,,,,,,,,,,,,,
2008-10-10,-0.109401506987906,0.052263212096096,0.0327979704604432,-0.1313611651254133,-0.101152563844071,-0.1230989888710943,-0.2242021831422685,0.1182141655816873,0.0756526965377896,-0.3976956186122897,-0.5673636575307671,-0.5371190170110155,-0.2284173315597014,0.1091466755382092,0.0714163732002433,-0.3547846359735835,-0.4604263770363177,-0.4789932592785251,0.0075991547413896,0.0748205250439509,0.0561959954013758,0.0966929891105515,-0.1236139218546499,-0.1569243035907002,-0.1785011048452247,0.0921770633745521,0.0661477352701472,-0.318156832013802,-0.2703899981827459,-0.373964504360228,-0.0840075589735243,0.0362859538250344,0.0322676128199189,-0.1978950424321423,-0.1801191716538879,-0.2120402153487187,-0.1442500122204322,0.0641609858776,0.0576993692453019,-0.3262197353414891,-0.3525787808071227,-0.4226349033217407,-0.2205644987269921,0.0956109333209734,0.0673044173133738,-0.3482218255323615,-0.347349309049736,-0.421880342184862,-0.0657303105772269,0.0296471851980433,0.0198270672894949,-0.0886387867057748,-0.0867822409813045,-0.0958464873597705,-0.1252261177930745,0.0841681980266179,0.0588267546103266,-0.2736447217669246,-0.2159203360251276,-0.4078243560798407,2.27,0.0,0.0,0.0,69.95,24.81,3.119999999999999,0.25156,0.0582437770489012,0.0,-0.014491864624773,-0.0833236759763588,-0.2849319999999999,32.0,55.0,24.0,85.5,39.0,48.0,30.0,64.25,38.0,62.0,53.0,64.5,1.0,28.75,0.0623785135142873,-0.0061284254005133,0.0495095304085229,-0.0749587477600838,-0.0047779890515791,0.0397141552310257,0.0308103550425437,0.0518527513736658,0.0009434266783001,-0.1005105159801116,,,,,,,,,,,,,,,,,,,,,,
2008-10-17,0.0623785135142873,0.0713581541606612,0.0386059658174373,-0.0669051024569962,-0.0436105269892662,-0.0666571280671547,-0.0061284254005133,0.0949191483929867,0.0760926961359624,-0.4552955987317669,-0.557036152159751,-0.5399470739652967,0.0495095304085229,0.1185638190074965,0.075300449289776,-0.3283509485942875,-0.407484983510723,-0.4525492462682313,-0.0749587477600838,0.0413649911493934,0.0591268164887274,-0.1075857796482282,-0.171884378225456,-0.2178097477399532,-0.0047779890515791,0.0752128639556375,0.0646897046306668,-0.3602901943227654,-0.3009649337682155,-0.3769485605334716,0.0397141552310257,0.0513212092588422,0.0354880342717598,-0.0826175041499705,-0.1479385327852353,-0.1801173591670496,0.0308103550425437,0.0808970040599404,0.0589624319127137,-0.2838053899918202,-0.3369034658186268,-0.4045692034824821,0.0518527513736658,0.115214058709371,0.071014685556022,-0.2863935829042871,-0.2915196743263656,-0.3911124406454357,0.0009434266783001,0.0314442370498972,0.0199152273545337,-0.0789948438563437,-0.0746127907316161,-0.0949930823154218,-0.1005105159801116,0.0427817099961193,0.0626054212473256,-0.4145156010585857,-0.3258940206816443,-0.464450795559557,2.34,0.0,0.0,0.0,70.33,0.3799999999999954,0.5899999999999999,0.1955899999999997,0.1126058456119583,5.0,0.0017154609073242,-0.0723135271807837,-0.2849319999999999,-6.0,64.5,-9.0,86.5,-22.0,51.75,9.0,75.25,-3.0,75.0,-45.0,62.75,-1.0,29.5,0.0117287739696533,-0.207891695854075,-0.1171374332835098,-0.0669504426786856,-0.1013245015486911,0.0385381190691346,-0.090337794383444,-0.0684870727912447,-0.0118016164947466,-0.185678177429163,,,,,,,,,,,,,,,,,,,,,,
2008-10-24,0.0117287739696533,0.0724493998745793,0.0387141678391461,-0.0322427016742282,-0.0402069654657308,-0.055645711509167,-0.207891695854075,0.0992365428295748,0.0875876331176471,-0.5909767178841017,-0.7618709031749608,-0.6263013052883569,-0.1171374332835098,0.114522073263774,0.07886691871649,-0.4115922032960382,-0.5019454400882372,-0.5130628414654524,-0.0669504426786856,0.0372069995572306,0.0610402277626891,-0.1821830678636374,-0.2154419112955713,-0.268463177446919,-0.1013245015486911,0.0720938112089358,0.0671210663467088,-0.4036970705403953,-0.4125645384334136,-0.4369859512561195,0.0385381190691346,0.0581333986553433,0.0379546778729005,-0.0139820678264728,-0.1200950530086007,-0.1479038878547477,-0.090337794383444,0.0789411433679297,0.0611893867943527,-0.3307919159694976,-0.4185894234175631,-0.4560010172327407,-0.0684870727912447,0.1116243211679587,0.071407960316278,-0.3281819681010587,-0.3654113686915572,-0.4314174289982308,-0.0118016164947466,0.031613618493647,0.0189094308465037,-0.0764824309838338,-0.1003358610070602,-0.1056108502355445,-0.185678177429163,0.0359210161512561,0.0758238897334392,-0.5550177399898065,-0.525434113211567,-0.5552045145441049,2.1899999999999995,0.0,0.0,0.0,79.13,8.799999999999997,0.740000000000002,0.14189,0.0179539408259163,0.0,-0.0040406744060353,2.1569910057236306,-0.2849319999999999,6.0,74.5,-13.0,85.25,-11.0,56.5,-19.0,83.25,-41.0,78.75,-20.0,59.25,1.0,30.5,0.0079519070141523,0.2492377004602506,0.1184845181899299,-0.0121213991868523,0.1305858730071339,-0.0079552968520542,0.1084390375798078,0.1065890675730081,-0.0212083802565539,0.1651721461616998,,,,,,,,,,,,,,,,,,,,,,
